episode,frames,return,misbehave,Lc,La,ratio,test
774.0,65536.0,0.0,0.0,0.0016396010897228473,0.0011425859411247075,1.0,0.0
775.0,65636.0,0.0,0.0,0.003118695934713396,0.002745799768017605,1.0,0.0
776.0,65736.0,0.0,0.0,0.003568796898823947,0.0019882459309883416,1.0,0.0
777.0,65836.0,0.0,0.0,0.0003429447118334038,-0.00029762526508420706,1.0,0.0
778.0,65936.0,0.0,0.0,0.001959870096051403,-9.4465515576303e-05,0.85,0.0
779.0,66036.0,0.0,0.0,0.0017020332950943027,0.0003075369819998741,0.97,0.0
780.0,66136.0,0.0,0.0,0.0027343979130311545,0.0018443598039448261,1.0,0.0
781.0,66236.0,0.0,0.0,0.0028918915987050514,0.0022505932790227233,0.96,0.0
782.0,66336.0,0.0,0.0,0.0018200822503062365,0.0004043485200963914,1.0,0.0
783.0,66436.0,0.0,0.0,0.00444952300229263,0.005142408604151569,1.0,0.0
784.0,66536.0,0.0,0.0,0.0036508653652327448,0.0018702939723152668,1.0,0.0
785.0,66615.0,0.0,1.0,0.0025501365073312752,0.008447393465321511,0.9367088607594937,0.0
786.0,66715.0,0.0,0.0,0.0019866617313104643,0.006858489452861249,1.0,0.0
787.0,66815.0,0.0,0.0,0.0009690124887126176,0.006855791821144521,1.0,0.0
788.0,66915.0,0.0,0.0,0.0006324406638509173,0.006828878815285861,1.0,0.0
789.0,67015.0,0.0,0.0,0.001280357268171613,0.00578361740685068,1.0,0.0
790.0,67115.0,0.0,0.0,0.0020142821931519415,0.005226237226743251,1.0,0.0
791.0,67215.0,0.0,0.0,0.0016352447276103094,0.005510058216750622,1.0,0.0
792.0,67315.0,0.0,0.0,0.0021054805785827124,0.005658723441883922,0.98,0.0
793.0,67415.0,0.0,0.0,0.002727067002064116,-0.00011229166993871331,1.0,0.0
794.0,67515.0,0.0,0.0,0.0025722236734466815,0.004163027417380363,1.0,0.0
795.0,67615.0,0.0,0.0,0.0016157794684906362,0.005663668978959322,1.0,0.0
796.0,67715.0,0.0,0.0,0.001989278749869185,0.005331727520097047,1.0,0.0
797.0,67815.0,0.0,0.0,0.00039949086211348706,0.0010692211682908237,0.98,0.0
798.0,67878.0,0.0,1.0,0.00211401653313852,0.0013263705384451896,0.9206349206349206,0.0
799.0,67978.0,0.0,0.0,0.002663113384704701,-5.9741875156760214e-05,0.92,0.0
800.0,68078.0,0.0,0.0,0.002313000059723589,0.0013206033641472458,1.0,0.0
801.0,68178.0,0.0,0.0,0.00263073460989128,0.002637304849922657,1.0,0.0
802.0,68278.0,0.0,0.0,0.001217759662982282,0.0017255216685589402,0.99,0.0
803.0,68378.0,0.0,0.0,0.0006076538092002228,0.0024962734617292883,1.0,0.0
804.0,68478.0,0.0,0.0,0.0015847654235877531,0.0001887066988274455,0.98,0.0
805.0,68578.0,0.0,0.0,0.0029382298091200163,8.04519176017493e-05,1.0,0.0
806.0,68613.0,0.0,1.0,0.0019242986966437026,0.00012289966514799743,1.0,0.0
807.0,68713.0,0.0,0.0,0.0027151265303984,0.0005779836245346815,1.0,0.0
808.0,68813.0,0.0,0.0,0.0024545032733914495,0.0011376329930499196,1.0,0.0
809.0,68913.0,0.0,0.0,0.002387901068345209,0.0010226555506233125,1.0,0.0
810.0,69013.0,0.0,0.0,0.0022072871567845255,0.0006464505754411221,0.97,0.0
811.0,69113.0,0.0,0.0,0.0009597331174204021,0.0010816770396195352,1.0,0.0
812.0,69213.0,0.0,0.0,0.0023622310060439564,0.0007393784099258482,0.98,0.0
813.0,69279.0,0.0,1.0,0.004115945684045943,0.003839092346606776,1.0,0.0
814.0,69379.0,0.0,0.0,0.0017902711864637392,0.0017307714000344275,0.96,0.0
815.0,69479.0,0.0,0.0,0.0017487694489470523,0.002153396011563018,1.0,0.0
816.0,69579.0,0.0,0.0,0.0017802446472428713,0.0021380833629518745,0.97,0.0
817.0,69679.0,0.0,0.0,0.0018254354219675833,0.0029247230594046415,1.0,0.0
818.0,69779.0,0.0,0.0,0.00226842060967966,-0.0003563365573063493,1.0,0.0
819.0,69879.0,0.0,0.0,0.0023862694911751738,-0.0006038986309431494,1.0,0.0
820.0,69979.0,0.0,0.0,0.0018766192144893242,0.0030148620042018594,1.0,0.0
821.0,70079.0,0.0,0.0,0.0017628646362170743,0.0031731865159235896,1.0,0.0
822.0,70156.0,0.0,1.0,0.003721326445269759,0.0023071778356097638,0.922077922077922,0.0
823.0,70256.0,0.0,0.0,0.0022930981621606924,0.0033278029691427946,0.98,0.0
824.0,70356.0,0.0,0.0,0.003998038987966944,0.003270856641465798,0.82,0.0
825.0,70456.0,0.0,0.0,0.001653508279510943,0.0012776749744080008,1.0,0.0
826.0,70540.0,0.0,1.0,0.001224748232968198,0.0036665033525787294,1.0,0.0
827.0,70605.0,0.0,1.0,0.0013093463814860728,0.002853872082196176,0.9384615384615385,0.0
828.0,70705.0,0.0,0.0,0.0016895071609872264,0.0024036752944812177,0.82,0.0
829.0,70805.0,0.0,0.0,0.0015729820803401246,0.003136143134906888,1.0,0.0
830.0,70875.0,0.0,1.0,0.0026342362498595357,0.002686261880444363,0.9714285714285714,0.0
831.0,70975.0,0.0,0.0,0.0029360936677135263,0.000969577735522762,1.0,0.0
832.0,71075.0,0.0,0.0,0.0010123034399470495,0.005341502719093114,1.0,0.0
833.0,71175.0,0.0,0.0,0.0024299324773476684,0.005708445757627487,0.83,0.0
834.0,71275.0,0.0,0.0,0.0025277322694615633,0.004698090362362564,0.94,0.0
835.0,71346.0,0.0,1.0,0.001986035213476202,0.0014383811608422547,0.9859154929577465,0.0
836.0,71431.0,0.0,1.0,0.0019447999767876118,0.004295195047743619,1.0,0.0
837.0,71516.0,0.0,1.0,0.001964990271080265,0.0024456453986931594,0.9882352941176471,0.0
838.0,71616.0,0.0,0.0,0.0030893398921052386,0.0028187748487107454,1.0,0.0
839.0,71716.0,0.0,0.0,0.0031480840308144523,0.0035643115872517226,1.0,0.0
840.0,71771.0,0.0,1.0,0.002191424044561448,0.0032049561792518943,0.9818181818181818,0.0
841.0,71871.0,0.0,0.0,0.0023498872366946744,0.0023899801447987558,1.0,0.0
842.0,71971.0,0.0,0.0,0.002675333139501701,0.004218820976093412,1.0,0.0
843.0,72071.0,0.0,0.0,0.0015836040716719233,0.004548272723332048,0.83,0.0
844.0,72171.0,0.0,0.0,0.0026200411198008013,0.002538289939984679,0.97,0.0
845.0,72271.0,0.0,0.0,0.001329449131460496,0.004843502128496766,0.93,0.0
846.0,72333.0,0.0,1.0,0.004396971380709431,0.005131605272181332,1.0,0.0
847.0,72433.0,0.0,0.0,0.004026191977801237,0.005555933110881597,0.97,0.0
848.0,72507.0,0.0,1.0,0.0010917668741885914,0.005562639629933983,1.0,0.0
849.0,72607.0,0.0,0.0,0.001834990528405555,0.006367633055197075,0.65,0.0
850.0,72707.0,0.0,0.0,0.0007228382534786502,0.006533898464404046,1.0,0.0
851.0,72807.0,0.0,0.0,0.0016449630882065483,0.005629788683727384,1.0,0.0
852.0,72907.0,0.0,0.0,0.0018416156134149365,0.007043456656392663,0.93,0.0
853.0,73007.0,0.0,0.0,0.0014903686758916815,0.006397863810416311,0.75,0.0
854.0,73107.0,0.0,0.0,0.0016685978933800366,0.00520666339492891,1.0,0.0
855.0,73207.0,0.0,0.0,0.0008404041993945896,0.005705452146939933,0.99,0.0
856.0,73269.0,0.0,1.0,0.0009765203100621416,0.004376877333270386,1.0,0.0
857.0,73369.0,0.0,0.0,0.0019360300994755988,0.005476880795322358,0.96,0.0
858.0,73461.0,0.0,1.0,0.0010038978046958422,0.005986614699941129,0.7608695652173914,0.0
859.0,73561.0,0.0,0.0,0.001063915226312507,0.00579811570700258,1.0,0.0
860.0,73610.0,0.0,1.0,0.0015263705115219003,0.006347969807684421,0.7551020408163265,0.0
861.0,73710.0,0.0,0.0,0.000868178988498524,0.005435860441066325,1.0,0.0
862.0,73810.0,0.0,0.0,0.0007329954868201866,0.006618894292041659,0.83,0.0
863.0,73889.0,0.0,1.0,0.0014272690548904254,0.005939299095189199,1.0,0.0
864.0,73989.0,0.0,0.0,0.0022020645732734735,0.00597120160004124,0.98,0.0
865.0,74089.0,0.0,0.0,0.0018304049640599088,0.005931497784331441,1.0,0.0
866.0,74189.0,0.0,0.0,0.001249896188090201,0.007142693540081382,0.94,0.0
867.0,74256.0,0.0,1.0,0.0017159603341767929,0.0060287154233083125,0.9104477611940298,0.0
868.0,74356.0,0.0,0.0,0.0013905568727556417,0.006178469171281904,0.95,0.0
869.0,74456.0,0.0,0.0,0.001393239386098672,0.006503214912954718,1.0,0.0
870.0,74556.0,0.0,0.0,0.0016233519127886998,0.006090604499913752,0.96,0.0
871.0,74656.0,0.0,0.0,0.0021703417986291672,0.004756343103945255,1.0,0.0
872.0,74716.0,0.0,1.0,0.000776643128825125,0.005385882891714573,0.9166666666666666,0.0
873.0,74816.0,0.0,0.0,0.0013648026483908489,0.005608135140500963,1.0,0.0
874.0,74916.0,0.0,0.0,0.0028306159500923887,0.006557709579356015,1.0,0.0
875.0,75016.0,0.0,0.0,0.0012275279555637188,0.0067777732154354455,1.0,0.0
876.0,75069.0,0.0,1.0,0.0011167229628606334,0.006845404342748225,1.0,0.0
877.0,75135.0,0.0,1.0,0.001079322818751602,0.007779443804174661,1.0,0.0
878.0,75185.0,0.0,1.0,0.0006227304620277734,0.007143705994822085,0.96,0.0
879.0,75268.0,0.0,1.0,0.0023160331587417436,0.00585768593242392,0.8072289156626506,0.0
880.0,75357.0,0.0,1.0,0.0020176696724542188,0.006031053601764143,1.0,0.0
881.0,75457.0,0.0,0.0,0.0008521267010999789,0.005147379925474525,1.0,0.0
882.0,75557.0,0.0,0.0,0.0007752546330124476,0.005267354471143335,0.92,0.0
883.0,75657.0,0.0,0.0,0.0012395223183904822,0.005621255815494806,0.97,0.0
884.0,75757.0,0.0,0.0,0.0019601608962354048,0.00508498861338012,0.96,0.0
885.0,75857.0,0.0,0.0,0.0012411079580224441,0.003222562501905486,1.0,0.0
886.0,75957.0,0.0,0.0,0.001793328623045239,0.004608739221002907,1.0,0.0
887.0,76020.0,0.0,1.0,0.0015636672306182848,0.00657773956656456,0.9365079365079365,0.0
888.0,76089.0,0.0,1.0,0.001163327253709319,0.005202376160304993,1.0,0.0
889.0,76189.0,0.0,0.0,0.0011675446246500784,0.005458830205025151,1.0,0.0
890.0,76289.0,0.0,0.0,0.0011627420794511885,0.004420111160725355,1.0,0.0
891.0,76389.0,0.0,0.0,0.0014114739051412652,0.006102093448862434,0.98,0.0
892.0,76415.0,0.0,1.0,0.0008009612470627338,0.0049305636924691495,1.0,0.0
893.0,76515.0,0.0,0.0,0.0010833017591632345,0.006552692763507366,0.76,0.0
894.0,76615.0,0.0,0.0,0.0011145326355263734,0.005282315919175744,1.0,0.0
895.0,76670.0,0.0,1.0,0.0007090893026207136,0.004617670527659356,0.9818181818181818,0.0
896.0,76715.0,0.0,1.0,0.0019817042629429486,0.004341546043287963,0.8,0.0
897.0,76774.0,0.0,1.0,0.0014650685680728112,0.004588543109130114,0.8813559322033898,0.0
898.0,76874.0,0.0,0.0,0.0019379407701476488,0.004059817525558174,0.9,0.0
899.0,76954.0,0.0,1.0,0.0006771995120496147,0.0034558517509140074,1.0,0.0
900.0,77043.0,0.0,1.0,0.0019653339196446153,0.0026636138430330904,1.0,0.0
901.0,77143.0,0.0,0.0,0.001545341522565463,0.0046442066156305375,1.0,0.0
902.0,77243.0,0.0,0.0,0.0010131701600629662,0.003557828953489661,0.77,0.0
903.0,77343.0,0.0,0.0,0.0006198344503969438,0.004028057844843716,0.99,0.0
904.0,77443.0,0.0,0.0,0.0014927075709069582,0.0035336847975850107,1.0,0.0
905.0,77543.0,0.0,0.0,0.001970278491839717,0.0040362827572971586,0.99,0.0
906.0,77643.0,0.0,0.0,0.0014972050375815428,0.005404934926191345,0.98,0.0
907.0,77743.0,0.0,0.0,0.0021463706957913415,0.003988568033091724,0.83,0.0
908.0,77843.0,0.0,0.0,0.0010601836115076858,0.005069621305447072,0.99,0.0
909.0,77924.0,0.0,1.0,0.0013013265893264592,0.0065184154221788046,0.9012345679012346,0.0
910.0,78024.0,0.0,0.0,0.0019321432551054145,0.00442083838279359,1.0,0.0
911.0,78119.0,0.0,1.0,0.003061665880295597,0.004804906088393182,0.8947368421052632,0.0
912.0,78219.0,0.0,0.0,0.002948509782512602,0.00307321383501403,0.85,0.0
913.0,78319.0,0.0,0.0,0.003345822932937152,0.0030509199784137307,0.89,0.0
914.0,78419.0,0.0,0.0,0.001651557068441907,0.005903788714203983,1.0,0.0
915.0,78519.0,0.0,0.0,0.0017948848663036712,0.005026448192074895,0.93,0.0
916.0,78571.0,0.0,1.0,0.0012119308290427786,0.004774861843325198,1.0,0.0
917.0,78662.0,0.0,1.0,0.0017311310637703665,0.004505926743149757,0.8901098901098901,0.0
918.0,78711.0,0.0,1.0,0.0015445789726101992,0.005422970544314012,0.8775510204081632,0.0
919.0,78811.0,0.0,0.0,0.0015764055348949412,0.005046644965186715,0.99,0.0
920.0,78911.0,0.0,0.0,0.00043716452107114964,0.0038413074088748545,1.0,0.0
921.0,79011.0,0.0,0.0,0.0007542954308302817,0.002974898312240839,0.75,0.0
922.0,79111.0,0.0,0.0,0.0012443968954607993,0.004161596323829144,0.92,0.0
923.0,79211.0,0.0,0.0,0.0007217058191612822,0.004255247986875475,0.92,0.0
924.0,79258.0,0.0,1.0,0.0015617905756099442,0.0029362627654336395,0.9148936170212766,0.0
925.0,79358.0,0.0,0.0,0.00043094772199505813,0.003049130856525153,0.87,0.0
926.0,79458.0,0.0,0.0,0.0024069550544590025,0.004827271034009754,0.95,0.0
927.0,79558.0,0.0,0.0,0.002230023609098135,0.002815829035826027,0.87,0.0
928.0,79658.0,0.0,0.0,0.0029991574735187,0.004255884990561754,0.77,0.0
929.0,79703.0,0.0,1.0,0.002089222116559733,0.003933462483109907,1.0,0.0
930.0,79803.0,0.0,0.0,0.0019513668163032118,0.001693817633204162,1.0,0.0
931.0,79832.0,0.0,1.0,0.0019306247862515,0.0030069104861468075,0.9655172413793104,0.0
932.0,79932.0,0.0,0.0,0.0016695166127752641,0.002399129442637786,0.92,0.0
933.0,80032.0,0.0,0.0,0.002268129647464706,-0.0019055481627583504,0.87,0.0
934.0,80132.0,0.0,0.0,0.001983101820686194,0.002752660467522219,1.0,0.0
935.0,80206.0,0.0,1.0,0.0013113109700148098,0.0017537280195392669,1.0,0.0
936.0,80282.0,0.0,1.0,0.0015412676539038788,0.0030658266530372204,1.0,0.0
937.0,80382.0,0.0,0.0,0.0014835545943113172,0.0026261743111535905,0.99,0.0
938.0,80482.0,0.0,0.0,0.0018027271214688953,0.0004206697875633836,1.0,0.0
939.0,80582.0,0.0,0.0,0.0027081906230154856,0.0017452011245768517,0.84,0.0
940.0,80682.0,0.0,0.0,0.003244218145773402,0.0010221982304938137,0.95,0.0
941.0,80768.0,0.0,1.0,0.0015414695370646258,0.0029339375684503464,0.8255813953488372,0.0
942.0,80868.0,0.0,0.0,0.0013937294812626146,-0.00012297346722334624,0.94,0.0
943.0,80968.0,0.0,0.0,0.0025116728951709638,0.002921394822187722,0.87,0.0
944.0,81009.0,0.0,1.0,0.0028454115509475523,0.0029422766994684933,0.9512195121951219,0.0
945.0,81109.0,0.0,0.0,0.0010788226599703283,0.0044949376303702595,0.78,0.0
946.0,81209.0,0.0,0.0,0.001702612237870079,0.0049749280605465174,0.95,0.0
947.0,81240.0,0.0,1.0,0.0011213812062564753,0.004540423231665045,0.7419354838709677,0.0
948.0,81340.0,0.0,0.0,0.0014405260150401117,0.004700876954011619,0.94,0.0
949.0,81388.0,0.0,1.0,0.0022981091565948326,0.004539335372392088,0.9375,0.0
950.0,81441.0,0.0,1.0,0.0013552306147403587,0.0037352119956631214,0.9245283018867925,0.0
951.0,81514.0,0.0,1.0,0.0016550983505604709,8.030315046198667e-05,1.0,0.0
952.0,81614.0,0.0,0.0,0.0016868993220818054,0.005789016995113343,1.0,0.0
953.0,81714.0,0.0,0.0,0.0015704414240971815,0.005077245122520253,0.9,0.0
954.0,81814.0,0.0,0.0,0.00353803289080836,0.0037108754995279014,0.89,0.0
955.0,81914.0,0.0,0.0,0.0005750624993519662,0.00191684503108263,0.9,0.0
956.0,82014.0,0.0,0.0,0.001156156664703722,0.002876769524300471,0.91,0.0
957.0,82071.0,0.0,1.0,0.001764458466749798,0.005219653937965632,0.8947368421052632,0.0
958.0,82114.0,0.0,1.0,0.002751293398410392,0.003118104268796742,1.0,0.0
959.0,82214.0,0.0,0.0,0.0018125821020075629,0.0032640274614095686,0.78,0.0
960.0,82298.0,0.0,1.0,0.0034497319730460744,0.0022180023102555423,1.0,0.0
961.0,82376.0,0.0,1.0,0.0016371780607044486,0.002603664866182953,0.9871794871794872,0.0
962.0,82476.0,0.0,0.0,0.0025021629039670146,0.0017378119984641672,1.0,0.0
963.0,82576.0,0.0,0.0,0.0027482871179884756,0.0021337445289827885,0.93,0.0
964.0,82670.0,0.0,1.0,0.001734498860190499,-8.678499958477914e-05,0.9468085106382979,0.0
965.0,82749.0,0.0,1.0,0.0036461857483586334,0.004257587848696858,1.0,0.0
966.0,82849.0,0.0,0.0,0.003341962363196572,0.003194660854060203,0.77,0.0
967.0,82930.0,0.0,1.0,0.0029347665108939536,0.002691247211769223,0.8765432098765432,0.0
968.0,83030.0,0.0,0.0,0.0024041572885194168,0.0033744543709326533,1.0,0.0
969.0,83130.0,0.0,0.0,0.001989353504992287,0.003487976314499974,0.98,0.0
970.0,83230.0,0.0,0.0,0.002336568349520214,0.0024253697227686645,0.98,0.0
971.0,83330.0,0.0,0.0,0.0026752303759021412,0.003668879533652216,1.0,0.0
972.0,83430.0,0.0,0.0,0.0009605438779840583,0.0044348334474489095,1.0,0.0
973.0,83530.0,0.0,0.0,0.00192193366569988,0.003393953702179715,0.94,0.0
974.0,83630.0,0.0,0.0,0.0014370284805769937,0.0027701817150227724,1.0,0.0
975.0,83730.0,0.0,0.0,0.0017965990398801652,0.0019079226860776544,0.78,0.0
976.0,83830.0,0.0,0.0,0.002082236319510381,0.004507101741619408,0.9,0.0
977.0,83908.0,0.0,1.0,0.0014968898333013742,0.003412523416336626,1.0,0.0
978.0,84008.0,0.0,0.0,0.003645761226386562,0.00307984831975773,0.89,0.0
979.0,84049.0,0.0,1.0,0.0013333037431972113,0.005114789220970124,1.0,0.0
980.0,84149.0,0.0,0.0,0.0019120098703933935,0.004226854583248496,0.87,0.0
981.0,84197.0,0.0,1.0,0.002781699079658296,0.003328571824822575,1.0,0.0
982.0,84297.0,0.0,0.0,0.002121047452041323,0.0035510904947295783,0.89,0.0
983.0,84397.0,0.0,0.0,0.0012900752266697807,0.00453640729887411,1.0,0.0
984.0,84497.0,0.0,0.0,0.002263595410677954,0.0010780752613209189,0.94,0.0
985.0,84597.0,0.0,0.0,0.0020327450493339964,0.003019250088836998,1.0,0.0
986.0,84697.0,0.0,0.0,0.0024151077501602144,0.005797682420816273,0.71,0.0
987.0,84797.0,0.0,0.0,0.000497489515303728,0.004163879142142832,0.78,0.0
988.0,84864.0,0.0,1.0,0.00203713524753754,0.004085756547283381,1.0,0.0
989.0,84964.0,0.0,0.0,0.00122862095672417,0.002957273831125349,0.96,0.0
990.0,85064.0,0.0,0.0,0.0006720620726204232,0.0029065730364527553,0.99,0.0
991.0,85117.0,0.0,1.0,0.002027726257554899,0.0033564967685379087,1.0,0.0
992.0,85192.0,0.0,1.0,0.0022707735839744593,0.0035134091810323296,1.0,0.0
993.0,85292.0,0.0,0.0,0.0017352763688635545,0.0027291798032820225,0.84,0.0
994.0,85392.0,0.0,0.0,0.0012547097599460535,0.004845176110975445,0.98,0.0
995.0,85492.0,0.0,0.0,0.002338731505607181,0.002174079727847129,0.99,0.0
996.0,85592.0,0.0,0.0,0.0013023930387026056,0.002108800760470331,1.0,0.0
997.0,85692.0,0.0,0.0,0.003327863027429699,0.0028919333103112877,0.92,0.0
998.0,85787.0,0.0,1.0,0.001161832859663109,0.0026561486185528336,0.9157894736842105,0.0
999.0,85887.0,0.0,0.0,0.001444203530522171,0.0021399513864889743,1.0,0.0
1000.0,85987.0,0.0,0.0,0.00214942988966095,0.00364131020847708,1.0,0.0
1001.0,86087.0,0.0,0.0,0.0020270175604072765,0.001780261241365224,1.0,0.0
1002.0,86187.0,0.0,0.0,0.0030169291283725667,0.003980565641541034,1.0,0.0
1003.0,86287.0,0.0,0.0,0.0009743241168891144,0.0024607462296262384,1.0,0.0
1004.0,86337.0,0.0,1.0,0.002136970481711945,0.004488219369668514,0.92,0.0
1005.0,86437.0,0.0,0.0,0.0020776909124273395,0.003793370835483074,0.97,0.0
1006.0,86537.0,0.0,0.0,0.0013019367595465802,0.005298983643297106,1.0,0.0
1007.0,86637.0,0.0,0.0,0.0009949589259511224,0.0035550683853216468,0.82,0.0
1008.0,86685.0,0.0,1.0,0.002603968405369629,0.003451322983019054,0.9166666666666666,0.0
1009.0,86785.0,0.0,0.0,0.0017124576273909167,0.002631524660391733,0.98,0.0
1010.0,86885.0,0.0,0.0,0.0006883893851831333,0.004021842596121133,1.0,0.0
1011.0,86957.0,0.0,1.0,0.001956241866340806,0.0009049923717975617,0.9722222222222222,0.0
1012.0,87010.0,0.0,1.0,0.0015414640477705826,0.0008637309179175645,1.0,0.0
1013.0,87110.0,0.0,0.0,0.001530965802272464,0.0031873563514091072,0.99,0.0
1014.0,87210.0,0.0,0.0,0.0026010341091396195,0.002365969952661544,1.0,0.0
1015.0,87297.0,0.0,1.0,0.003448504086581112,0.002419064587447792,1.0,0.0
1016.0,87393.0,0.0,1.0,0.0017416924638878313,0.003414180097170174,1.0,0.0
1017.0,87493.0,0.0,0.0,0.0015007953018786283,0.002773798267589882,0.92,0.0
1018.0,87554.0,0.0,1.0,0.0013845297335564513,0.0035112312412820756,1.0,0.0
1019.0,87654.0,0.0,0.0,0.0012923094899996333,0.00281787485582754,1.0,0.0
1020.0,87713.0,0.0,1.0,0.0008708131484600834,0.0048243332025595005,0.9661016949152542,0.0
1021.0,87813.0,0.0,0.0,0.0020819055231036023,0.0026663790503516794,1.0,0.0
1022.0,87910.0,0.0,1.0,0.0008095601864042254,0.002924117943039164,0.8144329896907216,0.0
1023.0,88010.0,0.0,0.0,0.0015952202534422757,0.003092156301718205,0.77,0.0
1024.0,88075.0,0.0,1.0,0.0017847420073854206,0.0049000613891985265,0.9384615384615385,0.0
1025.0,88175.0,0.0,0.0,0.0008996921199071955,0.0037536661885678767,0.96,0.0
1026.0,88275.0,0.0,0.0,0.0013560864273522736,0.00379564932663925,0.97,0.0
1027.0,88375.0,0.0,0.0,0.001440750899985119,0.0031988418009132147,0.99,0.0
1028.0,88475.0,0.0,0.0,0.001030794099883254,0.0023450087197124958,0.99,0.0
1029.0,88575.0,0.0,0.0,0.0017313111233586403,0.002424492845311761,1.0,0.0
1030.0,88675.0,0.0,0.0,0.0011716636589353885,0.0036836001905612647,0.94,0.0
1031.0,88775.0,0.0,0.0,0.0012258712931513644,0.0038944086187984793,0.72,0.0
1032.0,88875.0,0.0,0.0,0.0009911426722170958,0.0035078638209961356,1.0,0.0
1033.0,88975.0,0.0,0.0,0.0026583082913733684,0.0025644059292972087,0.99,0.0
1034.0,89075.0,0.0,0.0,0.001947224876759369,0.002977692828280851,1.0,0.0
1035.0,89175.0,0.0,0.0,0.0017407267842723167,0.004041227428242564,1.0,0.0
1036.0,89267.0,0.0,1.0,0.0018364459674317323,0.0016916874831076712,1.0,0.0
1037.0,89367.0,0.0,0.0,0.0016463673385075232,0.0033451386913657187,1.0,0.0
1038.0,89467.0,0.0,0.0,0.0017656939451455213,0.004086591274244711,1.0,0.0
1039.0,89567.0,0.0,0.0,0.002130892515173661,0.001248070573201403,0.97,0.0
1040.0,89667.0,0.0,0.0,0.0026681368845379912,0.00431093989405781,1.0,0.0
1041.0,89767.0,0.0,0.0,0.0017388703309145891,0.002515137331793085,0.93,0.0
1042.0,89867.0,0.0,0.0,0.00241759226827157,0.0025653534242883326,0.99,0.0
1043.0,89900.0,0.0,1.0,0.001390320765064665,0.004078114638687112,0.8787878787878788,0.0
1044.0,89971.0,0.0,1.0,0.002703026195941731,0.0022715647227596492,1.0,0.0
1045.0,90011.0,0.0,1.0,0.0026063857876138415,0.0015844614105299116,1.0,0.0
1046.0,90111.0,0.0,0.0,0.0011156016380923551,0.0012283993535675108,0.96,0.0
1047.0,90211.0,0.0,0.0,0.0011278413786913004,0.0018555159913375974,0.94,0.0
1048.0,90252.0,0.0,1.0,0.0012347097558167907,0.0031367871817201375,0.975609756097561,0.0
1049.0,90292.0,0.0,1.0,0.001800930091449799,0.0022156523109879344,0.75,0.0
1050.0,90392.0,0.0,0.0,0.0019157343821584794,0.0010541983600705863,0.99,0.0
1051.0,90492.0,0.0,0.0,0.0018094324363418684,0.0031514605833217503,0.76,0.0
1052.0,90565.0,0.0,1.0,0.002472593827879054,0.0015264267439488322,0.9726027397260274,0.0
1053.0,90639.0,0.0,1.0,0.001334794837196363,0.0020817595720291136,0.9054054054054054,0.0
1054.0,90739.0,0.0,0.0,0.001192744187478172,0.0029261999402660876,0.97,0.0
1055.0,90839.0,0.0,0.0,0.002403105305823553,0.002326629664748907,1.0,0.0
1056.0,90939.0,0.0,0.0,0.0024952814036092556,0.0020970098639372737,1.0,0.0
1057.0,90993.0,0.0,1.0,0.0011797548965034423,0.0038504568301141262,0.8518518518518519,0.0
1058.0,91093.0,0.0,0.0,0.00311093158271072,-0.0006553571426775307,0.91,0.0
1059.0,91136.0,0.0,1.0,0.0008257393268704448,0.004383511992637068,1.0,0.0
1060.0,91236.0,0.0,0.0,0.002022056976930022,0.001850744344992563,1.0,0.0
1061.0,91295.0,0.0,1.0,0.0024905822589890944,0.0031320502900052814,1.0,0.0
1062.0,91395.0,0.0,0.0,0.00041399289394393414,0.0028260046686045827,1.0,0.0
1063.0,91495.0,0.0,0.0,0.0016600315635786622,0.0029149770108051597,1.0,0.0
1064.0,91527.0,0.0,1.0,0.0012151710660188806,0.004081109862308949,1.0,0.0
1065.0,91627.0,0.0,0.0,0.0014627335968643244,0.002933984461706132,0.92,0.0
1066.0,91727.0,0.0,0.0,0.001365902108439677,0.00428205936215818,0.99,0.0
1067.0,91827.0,0.0,0.0,0.0016100423586663513,0.0025314410973805933,0.94,0.0
1068.0,91867.0,0.0,1.0,0.0017340195275324349,0.0047157695540227,0.975,0.0
1069.0,91967.0,0.0,0.0,0.0016315279415663828,0.0024333694367669524,0.92,0.0
1070.0,92067.0,0.0,0.0,0.000616159830289586,0.002726778059732169,0.95,0.0
1071.0,92167.0,0.0,0.0,0.0009166360627148164,0.003705866674426943,0.89,0.0
1072.0,92267.0,0.0,0.0,0.0009249552772471248,0.0037129835761152206,0.94,0.0
1073.0,92367.0,0.0,0.0,0.0022736790992564353,0.001673520936165005,1.0,0.0
1074.0,92467.0,0.0,0.0,0.0015875272168343417,0.0033013317361474037,0.98,0.0
1075.0,92517.0,0.0,1.0,0.0014723114900511652,0.003291299706324935,0.94,0.0
1076.0,92617.0,0.0,0.0,0.0018699299613724324,0.0036552778468467296,1.0,0.0
1077.0,92717.0,0.0,0.0,0.002280572803942037,0.0020407577813602983,1.0,0.0
1078.0,92817.0,0.0,0.0,0.0012958462675228234,0.002921194341033697,1.0,0.0
1079.0,92917.0,0.0,0.0,0.0012459957377017577,0.00342652500490658,0.97,0.0
1080.0,92970.0,0.0,1.0,0.0021394376696815985,0.00209514838992618,0.8301886792452831,0.0
1081.0,93070.0,0.0,0.0,0.002420792429749432,0.004883246636018157,1.0,0.0
1082.0,93170.0,0.0,0.0,0.001961391718217194,0.00416679433081299,1.0,0.0
